day,symbol,bar,dir_pred,prob,raw,signed,fee,net,fold
2026-08-07,ABCAPITAL,5,0.10677648601824316,0.7415982520608692,0.2789259,0.2789259,0.1062812,0.17264469569091795,1
2026-08-07,ABCAPITAL,6,0.08091942219955245,0.7469166201587163,-0.036245584,-0.036245584,0.1062812,-0.14252678448791506,1
2026-08-07,APOLLOTYRE,3,0.08367618069911473,0.7573876519072215,0.11403561,0.11403561,0.1062812,0.0077544063842773375,1
2026-08-07,APOLLOTYRE,5,0.10863462115096516,0.7488591888645799,-0.1818955,-0.1818955,0.1062812,-0.2881766944610596,1
2026-08-07,BLUESTARCO,17,0.08003325910288948,0.702960786414866,-0.64901114,-0.64901114,0.10628119999999998,-0.7552923351013183,1
2026-08-07,BRITANNIA,5,0.10277681055328557,0.7143184163415197,-0.23923516,-0.23923516,0.1062812,-0.34551636273498537,1
2026-08-07,BRITANNIA,6,0.08712574350163345,0.7109247970522077,-0.40729642,-0.40729642,0.1062812,-0.5135776191436767,1
2026-08-07,BSE,5,0.0821231834187632,0.7142180235837993,0.031614304,0.031614304,0.1062812,-0.07466689641113282,1
2026-08-07,ENDURANCE,5,0.08820419346476566,0.7277384299503667,-0.3727734,-0.3727734,0.10628119999999998,-0.4790546088897705,1
2026-08-07,EXIDEIND,5,0.09755658033918746,0.7122352801510616,0.38541555,0.38541555,0.1062812,0.27913435404663084,1
2026-08-07,FLUOROCHEM,5,0.09195203293539075,0.7374561639441363,-0.37861466,-0.37861466,0.1062812,-0.4848958640777588,1
2026-08-07,FORTIS,3,0.08008498994486517,0.7516008757949724,1.0261059,1.0261059,0.1062812,0.9198246807373047,1
2026-08-07,FORTIS,5,0.09614220160262234,0.7656392699546274,0.36286116,0.36286116,0.1062812,0.256579956463623,1
2026-08-07,FORTIS,7,0.08156377281369429,0.7295377869790092,-0.021255016,-0.021255016,0.1062812,-0.12753621632690432,1
2026-08-07,FORTIS,64,0.09726983697268941,0.7161123131621443,0.11476278,0.11476278,0.1062812,0.008481583050537103,1
2026-08-07,FORTIS,65,0.09408289270492437,0.7193658224958601,-0.041669607,-0.041669607,0.10628119999999998,-0.14795080716247555,1
2026-08-07,HEROMOTOCO,3,0.08172634061925817,0.7398840522421213,1.2030125,1.2030125,0.1062812,1.096731266430664,1
2026-08-07,HINDALCO,66,0.09061681266871709,0.7174572195974255,0.6737113,0.6737113,0.1062812,0.5674300998962403,1
2026-08-07,HINDALCO,67,0.12491864681101238,0.723108836516687,1.8209696,1.8209696,0.1062812,1.714688381604004,1
2026-08-07,KALYANKJIL,57,-0.08910575527857467,0.7390896598355324,-0.55601597,0.55601597,0.10628119999999998,0.44973476832275394,1
2026-08-07,LTF,5,0.10557843754136365,0.7075455724104401,0.27366877,0.27366877,0.1062812,0.1673875660217285,1
2026-08-07,MCX,5,0.0813815746283092,0.70503301086885,0.42887926,0.42887926,0.1062812,0.3225980610168457,1
2026-08-07,M_AND_MFIN,5,0.08019217592470754,0.7126185372920157,0.7328749,0.7328749,0.10628119999999998,0.626593670300293,1
2026-08-07,M_AND_MFIN,67,0.1472438399098005,0.7006857561809908,0.5172372,0.5172372,0.1062812,0.41095598643188475,1
