day,symbol,bar,side,pred,atr,actual,fee_pct,net_fwd_pct,fold
2026-08-07,360ONE,5,1,0.07756412228854388,0.4883277714252472,-0.5839586,0.1062812,-0.740239825793457,1
2026-08-07,360ONE,17,1,0.0737842994106976,0.4876517355442047,-0.1707673,0.10628119999999998,-0.3270485072814941,1
2026-08-07,360ONE,21,1,0.08229337617093116,0.3811340928077698,0.5835295,0.10628119999999998,0.42724827235107427,1
2026-08-07,ABB,5,1,0.07902507202699072,0.3681546151638031,0.124931335,0.10628119999999998,-0.03134986455078123,1
2026-08-07,ABBOTINDIA,5,1,0.07616914772738435,0.2960703372955322,-0.43049455,0.10628119999999998,-0.5867757468902588,1
2026-08-07,ABCAPITAL,5,1,0.09252463456208433,0.9194148182868958,0.2789259,0.1062812,0.12264469569091795,1
2026-08-07,ABCAPITAL,14,1,0.07673096140015896,0.38500139117240906,-0.4722178,0.10628119999999998,-0.6284989982330322,1
2026-08-07,ABCAPITAL,15,1,0.07767400124496875,0.35848522186279297,-0.43662786,0.1062812,-0.5929090648376465,1
2026-08-07,ABCAPITAL,17,1,0.08493415174397978,0.33176249265670776,-0.37598014,0.1062812,-0.5322613387786865,1
2026-08-07,ABCAPITAL,21,1,0.08976917817317297,0.31282585859298706,0.0,0.1062812,-0.1562812,1
2026-08-07,ABCAPITAL,22,1,0.07799801716671806,0.3062836229801178,-0.03654957,0.10628119999999998,-0.19283076817626948,1
2026-08-07,ACC,5,1,0.07720435108449432,0.28391149640083313,-0.22660494,0.1062812,-0.3828861385070801,1
2026-08-07,ADANIENSOL,5,1,0.07471920267717197,0.37583795189857483,0.37686825,0.1062812,0.22058704798583983,1
2026-08-07,ADANIENSOL,21,1,0.07065163588979374,0.3315630555152893,0.6930828,0.1062812,0.5368016094482422,1
2026-08-07,ADANIENT,5,1,0.07641747589425509,0.289913147687912,-0.24471283,0.10628119999999998,-0.4009940295898437,1
2026-08-07,ADANIGREEN,5,1,0.07050551834795628,0.3561103641986847,0.51043034,0.1062812,0.35414913599853515,1
2026-08-07,ADANIPORTS,5,1,0.07708667347144116,0.32447823882102966,-0.33730268,0.1062812,-0.49358388478393556,1
2026-08-07,AIAENG,5,1,0.075584233971848,0.5685915350914001,-0.107997656,0.1062812,-0.2642788558685303,1
2026-08-07,AIAENG,65,1,0.07279240584069056,0.29718127846717834,-0.39138198,0.1062812,-0.5476631789886475,1
2026-08-07,AIAENG,66,1,0.08177580281992104,0.291280597448349,-0.25148988,0.10628119999999998,-0.4077710777008056,1
2026-08-07,AIAENG,67,1,0.0752974412713323,0.2984778583049774,0.010466576,0.10628119999999998,-0.1458146243774414,1
2026-08-07,AJANTPHARM,5,1,0.07049286232479186,0.259831041097641,-0.08957982,0.1062812,-0.24586102063293458,1
2026-08-07,ALKEM,5,1,0.07618474951694391,0.5497788786888123,0.34930706,0.1062812,0.1930258602416992,1
2026-08-07,ALKEM,17,1,0.07092448914910295,0.24742399156093597,-0.3472507,0.1062812,-0.5035318999969483,1
2026-08-07,ALKEM,21,1,0.07849027243807734,0.2709096372127533,-0.10689497,0.1062812,-0.26317616994018556,1
2026-08-07,AMBUJACEM,5,1,0.07519041522929801,0.4058936536312103,-0.046169758,0.1062812,-0.2024509578430176,1
2026-08-07,APARINDS,5,1,0.07043984372073848,0.7173410058021545,0.98159313,0.10628119999999998,0.825311932019043,1
2026-08-07,APLAPOLLO,5,1,0.07035758892382739,0.5206732749938965,0.42494535,0.10628119999999998,0.26866415446166997,1
2026-08-07,APOLLOHOSP,5,1,0.07025625242112453,0.275658518075943,-0.4176438,0.1062812,-0.5739249854766846,1
2026-08-07,APOLLOTYRE,5,1,0.09019795441866721,0.9868552088737488,-0.1818955,0.1062812,-0.3381766944610596,1
2026-08-07,APOLLOTYRE,6,1,0.07069955945587399,0.8739733099937439,0.17062426,0.1062812,0.014343056134033194,1
