day,symbol,bar,side,pred,atr,actual,fee_pct,net_fwd_pct,fold
2026-08-21,360ONE,6,1,0.0604973191222815,0.2874642312526703,0.41401386,0.1062812,0.2577326626098633,3
2026-08-21,3MINDIA,6,1,0.06073445551228385,0.3574620187282562,-0.23784637,0.10628119999999998,-0.3941275745117187,3
2026-08-21,ABB,6,1,0.06642080304737802,0.496977835893631,0.17461777,0.1062812,0.018336567333984366,3
2026-08-21,ABBOTINDIA,6,1,0.07172737887623618,0.3246753215789795,-0.03851056,0.10628119999999998,-0.19479176098937984,3
2026-08-21,ABBOTINDIA,10,1,0.04479102142762531,0.34123721718788147,-0.17317533,0.1062812,-0.32945653493041993,3
2026-08-21,ABCAPITAL,6,1,0.061997513793167404,0.3998202681541443,-0.24330616,0.1062812,-0.39958735997314454,3
2026-08-21,ACC,3,-1,-0.09298228969614389,0.21487364172935486,0.015342236,0.10628119999999998,-0.14093896443481443,3
2026-08-21,ADANIENSOL,6,1,0.06274172621229768,0.40585026144981384,0.10305643,0.1062812,-0.05322476918334962,3
2026-08-21,ADANIENT,4,1,0.045053637238345906,0.3686063587665558,0.18767118,0.10628119999999998,0.03138998453979494,3
2026-08-21,ADANIENT,6,1,0.06734680017865625,0.3518873155117035,0.06033182,0.10628119999999998,-0.09594937855834959,3
2026-08-21,ADANIGREEN,6,1,0.06088041314727024,0.48231014609336853,0.21291971,0.10628119999999998,0.05663851206665041,3
2026-08-21,ADANIPORTS,3,-1,-0.04755238969392679,0.2976028621196747,-0.29610395,0.1062812,-0.45238515431518556,3
2026-08-21,ADANIPORTS,6,1,0.06469842557343664,0.2774278223514557,0.13024807,0.1062812,-0.026033130236816415,3
2026-08-21,ADANIPOWER,6,1,0.06688606052215085,0.3166773319244385,0.21673441,0.10628119999999998,0.06045320933227541,3
2026-08-21,ADANIPOWER,67,1,0.043610234846068234,0.19333362579345703,0.58244467,0.10628119999999998,0.42616346781616216,3
2026-08-21,AIAENG,3,1,0.07890456299658914,0.7904183268547058,0.11334419,0.10628119999999998,-0.04293700749511717,3
2026-08-21,AIAENG,4,1,0.060229256421903514,0.6658969521522522,0.10854006,0.10628120000000002,-0.047741141864013695,3
2026-08-21,AIAENG,5,1,0.047196813204870715,0.59833163022995,0.15708208,0.10628120000000002,0.0008008808410644302,3
2026-08-21,AIAENG,6,1,0.08023351104370305,0.5331968665122986,0.073862076,0.1062812,-0.08241912419433595,3
2026-08-21,AIAENG,8,1,0.04397073836832484,0.4529159367084503,0.117874146,0.1062812,-0.03840705449218751,3
2026-08-21,AIAENG,10,1,0.04358288774792654,0.40834295749664307,0.062394142,0.1062812,-0.0938870578491211,3
2026-08-21,AJANTPHARM,6,1,0.06720632703602653,0.49016010761260986,0.051915646,0.1062812,-0.10436555440063477,3
2026-08-21,ALKEM,4,1,0.04569779611285956,0.47974613308906555,-0.27054548,0.1062812,-0.42682668263549806,3
2026-08-21,ALKEM,5,1,0.04634545520103845,0.443717896938324,-0.11212826,0.1062812,-0.26840945775146485,3
2026-08-21,ALKEM,6,1,0.0762251570489167,0.40572282671928406,-0.10282397,0.1062812,-0.2591051727020264,3
2026-08-21,AMBUJACEM,6,1,0.06809311776595114,0.3564029037952423,-0.4625678,0.10628120000000002,-0.6188490062438965,3
2026-08-21,APARINDS,6,1,0.06513970142514208,0.4538244307041168,-0.35616755,0.10628119999999998,-0.5124487548553467,3
2026-08-21,APARINDS,27,-1,-0.046343891352390774,0.2571735680103302,0.16121268,0.10628119999999998,0.004931482723999042,3
2026-08-21,APLAPOLLO,6,1,0.06298472714772722,0.3257085978984833,0.38421154,0.1062812,0.22793034022216796,3
2026-08-21,APOLLOHOSP,6,1,0.05499902429660278,0.257355660200119,0.27713776,0.1062812,0.12085655634765623,3
2026-08-21,APOLLOTYRE,6,1,0.05978750758971162,0.48313993215560913,-0.10417104,0.1062812,-0.2604522376739502,3
2026-08-21,APOLLOTYRE,62,1,0.04488805075663479,0.20540373027324677,-0.034081936,0.1062812,-0.19036313588256837,3
2026-08-21,APOLLOTYRE,65,1,0.045668782144964726,0.19085519015789032,0.034105778,0.10628119999999998,-0.12217542225952147,3
2026-08-21,APOLLOTYRE,67,1,0.05594590114167473,0.18993476033210754,0.0,0.1062812,-0.1562812,3
2026-08-21,ASHOKLEY,6,1,0.06724379002025911,0.3087124526500702,-0.01733303,0.1062812,-0.1736142307006836,3
2026-08-21,ASIANPAINT,6,1,0.06423291813365521,0.2671157121658325,0.18314123,0.1062812,0.026860031536865225,3
2026-08-21,ASTRAL,6,1,0.06287124689270843,0.3855457603931427,-0.7110238,0.10628119999999998,-0.8673050075256348,3
2026-08-21,ASTRAL,10,1,0.04616151760646392,0.33557218313217163,0.15764236,0.1062812,0.001361164501953116,3
2026-08-21,ATGL,4,1,0.04653809563217374,0.5117591619491577,-0.29202104,0.10628119999999998,-0.44830223614807124,3
2026-08-21,ATGL,6,1,0.07165891847121625,0.4314054250717163,-0.5302012,0.1062812,-0.6864823966705322,3
2026-08-21,ATGL,10,1,0.04703885275650652,0.35376688838005066,-0.24610162,0.1062812,-0.40238281781311036,3
2026-08-21,ATGL,12,1,0.04460295740545322,0.3562917411327362,0.08491278,0.1062812,-0.07136842305297852,3
2026-08-21,AUBANK,6,1,0.06055283760461053,0.37964901328086853,-0.33774376,0.1062812,-0.49402495915527345,3
2026-08-21,AUROPHARMA,6,1,0.06752655692326871,0.42364072799682617,0.23630857,0.1062812,0.08002737467651365,3
2026-08-21,AWL,3,1,0.06497595810244403,0.757011890411377,1.0784149,0.1062812,0.9221337169921875,3
2026-08-21,AWL,4,1,0.07804729962625248,0.6945264935493469,0.9298563,0.10628120000000002,0.7735751003540039,3
2026-08-21,AWL,5,1,0.06315409427476436,0.6472154855728149,0.60960054,0.10628119999999998,0.4533193439758301,3
2026-08-21,AWL,6,1,0.0878251321454326,0.5905939936637878,0.8335471,0.1062812,0.6772659153259277,3
2026-08-21,AXISBANK,3,-1,-0.06667268308609889,0.3039771616458893,0.18395782,0.10628119999999998,0.027676615170288105,3
2026-08-21,AXISBANK,6,1,0.06837275102671031,0.28505295515060425,-0.14367104,0.10628119999999998,-0.2999522357666015,3
2026-08-21,BAJAJ-AUTO,3,-1,-0.056259462610252636,0.3198021352291107,0.1706481,0.10628119999999998,0.014366897991943378,3
2026-08-21,BAJAJ-AUTO,6,1,0.06817294474163955,0.28195488452911377,0.06837845,0.1062812,-0.08790275151367188,3
2026-08-21,BAJAJFINSV,6,1,0.06733780741139864,0.3470698893070221,0.13357401,0.10628119999999998,-0.02270719105834959,3
2026-08-21,BAJAJHLDNG,6,1,0.06095518826213127,0.3685905635356903,0.30845404,0.10628119999999998,0.15217283671264653,3
2026-08-21,BAJFINANCE,6,1,0.0630625442923087,0.42923635244369507,-0.1639545,0.10628120000000002,-0.320235696383667,3
2026-08-21,BALKRISIND,6,1,0.06904298800299301,0.3363328278064728,-0.57118535,0.1062812,-0.7274665504180908,3
2026-08-21,BALKRISIND,10,1,0.04765735552472365,0.3290885388851166,-0.22094846,0.1062812,-0.3772296577178955,3
2026-08-21,BANKBARODA,3,-1,-0.09262129123617995,0.21691036224365234,0.2700746,0.1062812,0.11379340594177244,3
2026-08-21,BANKINDIA,6,1,0.0620500597366743,0.3660186529159546,0.027990341,0.10628119999999998,-0.12829085881347654,3
2026-08-21,BDL,6,1,0.05721312338196425,0.6013932228088379,1.6104817,0.10628119999999998,1.4542005390441894,3
2026-08-21,BDL,64,1,0.04472749758312358,0.19680970907211304,0.06612539,0.1062812,-0.09015580708618165,3
2026-08-21,BDL,65,1,0.04560773391601631,0.17489585280418396,0.14705658,0.1062812,-0.009224620410156259,3
2026-08-21,BDL,66,1,0.04532614865444618,0.17699618637561798,0.16179085,0.10628119999999998,0.005509647778320331,3
2026-08-21,BDL,67,1,0.058963196047979324,0.18569238483905792,-0.16896129,0.1062812,-0.3252424865447998,3
2026-08-21,BEL,6,1,0.06077475210520732,0.41681143641471863,0.42372942,0.1062812,0.26744821970825194,3
2026-08-21,BERGEPAINT,6,1,0.06165680127672164,0.4232918322086334,0.0,0.1062812,-0.1562812,3
2026-08-21,BHARATFORG,6,1,0.0723487648609482,0.4256080389022827,0.073874,0.10628119999999998,-0.08240720326538084,3
2026-08-21,BHARTIARTL,3,-1,-0.09062674777646318,0.2316483110189438,-0.04633665,0.10628119999999998,-0.20261785084838863,3
2026-08-21,BHEL,6,1,0.0664599629052521,0.34637320041656494,-0.06031394,0.1062812,-0.21659514004821778,3
2026-08-21,BIOCON,3,-1,-0.057251290087629796,0.26979395747184753,-0.75187683,0.1062812,-0.9081580310546875,3
2026-08-21,BIOCON,6,1,0.04903255186308189,0.25688600540161133,0.0,0.1062812,-0.1562812,3
2026-08-21,BLUESTARCO,6,1,0.061202854036966466,0.3298729956150055,-0.013238192,0.1062812,-0.16951939160461427,3
2026-08-21,BOSCHLTD,6,1,0.07105061979670245,0.3048960864543915,0.114011765,0.1062812,-0.04226943547363282,3
2026-08-21,BOSCHLTD,24,-1,-0.05254291866237296,0.13308294117450714,0.12421012,0.1062812,-0.032071080752563486,3
