day,symbol,bar,side,pred,atr,actual,fee_pct,net_fwd_pct,fold
2026-08-28,360ONE,14,-1,-0.05476919267895291,0.19781820476055145,-0.16639233,0.10628119999999995,-0.3226735263549804,4
2026-08-28,360ONE,26,-1,-0.09416409020681724,0.1633726805448532,0.2071917,0.10628119999999998,0.05091050570373537,4
2026-08-28,360ONE,28,-1,-0.07352745908271807,0.18299740552902222,-0.10813475,0.1062812,-0.2644159465515137,4
2026-08-28,3MINDIA,26,-1,-0.09272873234234015,0.14988629519939423,0.13036132,0.10628119999999998,-0.025919881411743145,4
2026-08-28,3MINDIA,28,-1,-0.05993112462330744,0.14496955275535583,0.029021502,0.10628119999999998,-0.12725969845886229,4
2026-08-28,ABB,26,-1,-0.09151216127651483,0.1526557356119156,-0.14020205,0.1062812,-0.29648324544067384,4
2026-08-28,ABB,28,-1,-0.0744745399271836,0.11526883393526077,-0.12003183,0.1062812,-0.27631303364868165,4
2026-08-28,ABBOTINDIA,26,-1,-0.08692843344548976,0.17884239554405212,0.3984034,0.1062812,0.24212220614318847,4
2026-08-28,ABBOTINDIA,28,-1,-0.05714191973837961,0.2015140801668167,-0.057196617,0.1062812,-0.21347781712646485,4
2026-08-28,ABCAPITAL,26,-1,-0.09111176857053759,0.12889719009399414,0.13510585,0.1062812,-0.02117535168762208,4
2026-08-28,ABCAPITAL,28,-1,-0.0708667991865603,0.1404513716697693,0.20902753,0.1062812,0.052746328762817374,4
2026-08-28,ACC,26,-1,-0.08846847010236357,0.11711520701646805,0.19816756,0.10628119999999998,0.04188636248474123,4
2026-08-28,ACC,28,-1,-0.06821792266681327,0.11119197309017181,0.061035156,0.1062812,-0.09524604375000001,4
2026-08-28,ADANIENSOL,3,1,0.05493980958733646,0.7219882607460022,0.0063061714,0.10628119999999998,-0.14997502858276365,4
2026-08-28,ADANIENSOL,26,-1,-0.07976791252304356,0.18042609095573425,0.3607869,0.1062812,0.20450571482543944,4
2026-08-28,ADANIENSOL,28,-1,-0.06503522591836211,0.19042235612869263,0.44312477,0.1062812,0.28684357111816405,4
2026-08-28,ADANIENT,26,-1,-0.08848276062767506,0.1423218995332718,0.21607876,0.1062812,0.059797558239746085,4
2026-08-28,ADANIENT,28,-1,-0.06968982873783744,0.14035367965698242,0.3491938,0.10628119999999998,0.19291261141662602,4
