day,symbol,bar,dir_pred,prob,raw,signed,fee,net,fold
2026-09-04,ABBOTINDIA,67,0.093417646587709,0.6559416626007031,0.32685995,0.32685995,0.10628119999999998,0.22057875101928714,5
2026-09-04,APARINDS,5,0.033003314322358965,0.6576251923760327,0.028145313,0.028145313,0.10628119999999998,-0.07813588673706053,5
2026-09-04,APLAPOLLO,54,0.03922550741584355,0.7419922362956297,-0.29755235,-0.29755235,0.10628119999999998,-0.4038335471832275,5
2026-09-04,APLAPOLLO,55,0.03708336404793767,0.7321299301592877,0.0044584274,0.0044584274,0.1062812,-0.10182277257080079,5
2026-09-04,APLAPOLLO,56,0.057902694313431036,0.7335806859332248,0.12482405,0.12482405,0.1062812,0.01854284708862304,5
2026-09-04,APLAPOLLO,57,0.041010860398045634,0.6952395885739959,-0.18239021,-0.18239021,0.1062812,-0.28867141301269533,5
2026-09-04,APLAPOLLO,58,0.036622559935050314,0.6751773129270436,0.017821789,0.017821789,0.1062812,-0.08845941121215821,5
2026-09-04,APLAPOLLO,59,0.039057503606973736,0.6830841932822899,-0.008904934,-0.008904934,0.1062812,-0.11518613392944337,5
2026-09-04,APLAPOLLO,61,0.038991522807433225,0.6741058135411004,0.022268295,0.022268295,0.1062812,-0.08401290471191407,5
2026-09-04,APLAPOLLO,63,0.04327958642770422,0.6925670484263791,0.32521486,0.32521486,0.1062812,0.2189336628234863,5
2026-09-04,APLAPOLLO,64,0.044177445943691135,0.6718369861183549,0.13815165,0.13815165,0.1062812,0.031870445660400384,5
2026-09-04,APLAPOLLO,65,0.07077501636702342,0.6700496098105193,0.11584759,0.11584759,0.10628119999999998,0.00956638758544924,5
2026-09-04,APLAPOLLO,66,0.06099183153170715,0.6626568283731179,0.07570982,0.07570982,0.10628119999999998,-0.030571380206298807,5
2026-09-04,APLAPOLLO,67,0.09221779685216687,0.6727433636664886,0.22718906,0.22718906,0.1062812,0.1209078640258789,5
2026-09-04,BDL,37,0.037225295951229795,0.6713466568961712,-0.015813112,-0.015813112,0.10628119999999998,-0.12209431225891111,5
2026-09-04,BERGEPAINT,3,0.03463913739245787,0.7006917526742105,-0.14412403,-0.14412403,0.1062812,-0.25040523106689455,5
2026-09-04,BERGEPAINT,5,0.05789531963610441,0.6585106807161859,0.13406277,0.13406277,0.1062812,0.027781567028808588,5
2026-09-04,BLUESTARCO,27,-0.03017898411622313,0.6758269633439408,-0.35228133,0.35228133,0.1062812,0.2460001320159912,5
2026-09-04,BSE,5,0.04615989991949954,0.6784576981350184,-0.040507317,-0.040507317,0.1062812,-0.1467885165893555,5
2026-09-04,DALBHARAT,67,0.03863340119440654,0.6535367906614072,0.26324987,0.26324987,0.10628119999999995,0.15696867411499027,5
2026-09-04,FLUOROCHEM,3,0.04593104590715838,0.7571877456356995,-0.8352041,-0.8352041,0.1062812,-0.9414853244506836,5
2026-09-04,FLUOROCHEM,5,0.05048327342947518,0.7190928044194258,-1.28178,-1.28178,0.1062812,-1.3880612045013427,5
2026-09-04,FLUOROCHEM,7,0.03980399169202783,0.7170444101437747,-1.4812946,-1.4812946,0.10628119999999998,-1.5875758319580078,5
2026-09-04,FLUOROCHEM,19,-0.03501725483235464,0.7716348199490063,-0.047701597,0.047701597,0.1062812,-0.05857960278625489,5
2026-09-04,FLUOROCHEM,20,-0.03692396995956051,0.771462618974798,-0.15604496,0.15604496,0.10628119999999998,0.04976376002197268,5
2026-09-04,FLUOROCHEM,21,-0.03581333791254353,0.7928151027473752,-0.48561096,0.48561096,0.1062812,0.3793297619140625,5
2026-09-04,FLUOROCHEM,22,-0.035497494564752666,0.7829324098506913,-0.58299303,0.58299303,0.10628119999999998,0.47671183054809574,5
2026-09-04,FLUOROCHEM,33,0.03311395946922093,0.7358049074100694,-0.5214572,-0.5214572,0.1062812,-0.6277383952819824,5
2026-09-04,FLUOROCHEM,37,0.034199703864344476,0.7061005415977271,-0.3307581,-0.3307581,0.1062812,-0.4370392947875977,5
2026-09-04,FLUOROCHEM,38,0.03931253735347737,0.7517146799642802,0.48726797,0.48726797,0.10628119999999998,0.3809867710388184,5
2026-09-04,FLUOROCHEM,39,0.031093630887237027,0.7305199312799072,0.42107105,0.42107105,0.10628119999999998,0.31478985255126957,5
2026-09-04,FLUOROCHEM,50,0.03441590624911037,0.6954988435354895,-0.3674686,-0.3674686,0.1062812,-0.47374979550476076,5
2026-09-04,FLUOROCHEM,54,0.043112174844782025,0.7109926415072122,0.5578518,0.5578518,0.10628119999999998,0.451570591381836,5
2026-09-04,FLUOROCHEM,65,0.03617306897919258,0.6606152506061718,0.6836891,0.6836891,0.1062812,0.5774079174316407,5
2026-09-04,FLUOROCHEM,67,0.0603388368136949,0.709958465052887,0.29660463,0.29660463,0.1062812,0.1903234333312988,5
2026-09-04,GICRE,33,-0.032033530199654055,0.7061373584409635,0.42505264,-0.42505264,0.1062812,-0.5313338428222656,5
2026-09-04,GICRE,34,-0.04412416500240488,0.7031739793118595,0.2978325,-0.2978325,0.1062812,-0.4041136890136719,5
2026-09-04,GICRE,35,-0.07271345112993464,0.7481706831198902,-0.18340945,0.18340945,0.10628119999999998,0.07712825243835451,5
2026-09-04,GICRE,49,0.030485404219485517,0.7189046693401746,0.18159151,0.18159151,0.1062812,0.07531031077270507,5
2026-09-04,GICRE,52,0.03612611622497862,0.7048157403018906,-0.041794777,-0.041794777,0.1062812,-0.14807597691650393,5
2026-09-04,GICRE,53,0.0337792514288358,0.7170658081201612,-0.13921857,-0.13921857,0.10628119999999998,-0.24549976880187985,5
2026-09-04,GICRE,54,0.07449110454177106,0.7139996457065176,-0.33351183,-0.33351183,0.10628120000000002,-0.4397930293762207,5
2026-09-04,GICRE,56,0.03685671259165074,0.6751172871475469,0.0,0.0,0.10628119999999998,-0.10628119999999998,5
2026-09-04,GICRE,57,0.031651157142028805,0.6946309956777976,-0.12528896,-0.12528896,0.10628119999999998,-0.23157016331787106,5
2026-09-04,GRASIM,5,0.03026005511268163,0.7025949632105198,-0.16269088,-0.16269088,0.1062812,-0.26897207791442873,5
