day,symbol,bar,dir_pred,prob,raw,signed,fee,net,fold
2026-08-24,GODREJIND,66,0.10483562687980909,0.6784341169370757,-1.0188818,-1.0188818,0.1062812,-1.1251629977905273,3
2026-08-24,GODREJIND,67,0.11498047550184422,0.6753523166677818,-1.4366806,-1.4366806,0.10628119999999998,-1.542961755343628,3
2026-08-25,ADANIENT,67,-0.18452460070060542,0.6589870799118284,0.80384016,-0.80384016,0.10628119999999998,-0.910121360369873,3
2026-08-25,AMBUJACEM,67,-0.17851231079430444,0.6576792330933627,0.59661865,-0.59661865,0.10628119999999998,-0.70289985234375,3
2026-08-25,GODREJIND,7,0.11101866014975789,0.7359594533838488,-1.2416363,-1.2416363,0.10628119999999998,-1.3479174762451172,3
2026-08-25,GODREJIND,13,0.10161026091180676,0.7197891006123146,-0.06147623,-0.06147623,0.10628119999999998,-0.16775743062133786,3
2026-08-25,HINDPETRO,67,-0.1839583792733829,0.6560886490685205,-0.17386675,0.17386675,0.10628119999999998,0.06758554880981447,3
2026-08-25,IDEA,64,0.11869814762620383,0.6761155993001745,-0.13141036,-0.13141036,0.1062812,-0.23769156033630373,3
2026-08-25,IDEA,65,0.1035174216681214,0.662780094401295,0.06583929,0.06583929,0.1062812,-0.04044190938110352,3
2026-08-25,IDEA,66,0.1099566510001891,0.6636601406186038,-0.19697547,-0.19697547,0.1062812,-0.3032566695892334,3
2026-08-25,INDIGO,67,-0.16369213239263344,0.6762730523710271,0.9284377,-0.9284377,0.10628119999999998,-1.0347189098083496,3
2026-08-25,MAZDOCK,67,-0.13473158281797068,0.6739333378521261,0.5354166,-0.5354166,0.10628119999999998,-0.6416978030883789,3
2026-08-25,PAYTM,66,0.10023186291850557,0.6990658418828278,0.48818588,0.48818588,0.10628119999999998,0.3819046825683594,3
2026-08-26,ADANIENSOL,4,0.10732045073799269,0.7890798982912296,-0.50511956,-0.50511956,0.10628119999999998,-0.6114007621490478,3
2026-08-26,COROMANDEL,4,0.1059864887501525,0.7203744331971176,1.1756182,1.1756182,0.10628119999999998,1.0693369716918946,3
2026-08-26,DALBHARAT,4,0.1005720514908263,0.7890798982912296,1.7559886,1.7559886,0.10628119999999998,1.649707397869873,3
2026-08-26,DMART,66,0.10521318499916943,0.7537942227942507,-0.09679198,-0.09679198,0.1062812,-0.20307318265075686,3
2026-08-26,DMART,67,0.1344372234853066,0.7404597668774525,0.39613247,0.39613247,0.10628119999999998,0.28985126917724613,3
2026-08-26,HINDZINC,4,0.10834651480863333,0.7891187518396746,0.5729079,0.5729079,0.1062812,0.4666267246520996,3
2026-08-26,LICHSGFIN,4,0.10133113076434938,0.7897707166774621,0.3928423,0.3928423,0.1062812,0.2865610927856445,3
2026-08-26,MAHABANK,4,0.10781701543548289,0.7927031258190671,-2.2565007,-2.2565007,0.1062812,-2.3627819209777834,3
2026-08-26,SAIL,66,0.11127796533034623,0.7574474516650433,0.5606413,0.5606413,0.10628119999999998,0.45436008875732425,3
2026-08-26,SAIL,67,0.1433490083365127,0.7308827907281215,0.32428503,0.32428503,0.1062812,0.21800383036499021,3
2026-08-26,SBICARD,4,0.10732045073799269,0.7457012797391886,-0.37827492,-0.37827492,0.1062812,-0.4845561176025391,3
2026-08-26,VBL,4,0.10301435902626133,0.7568636975183846,0.6487489,0.6487489,0.1062812,0.5424676746643067,3
2026-08-27,3MINDIA,67,0.11634067159211922,0.6583220298727734,0.02925396,0.02925396,0.1062812,-0.07702724034423829,3
2026-08-27,KALYANKJIL,66,0.11587534688998641,0.6775922775733125,0.19849539,0.19849539,0.1062812,0.09221418803100585,3
2026-08-27,KALYANKJIL,67,0.11843741640526206,0.6874286647709373,-0.10318756,-0.10318756,0.1062812,-0.20946876103515627,3
