day,symbol,bar,side,pred,atr,actual,fee_pct,net_fwd_pct,fold
2026-08-14,360ONE,8,1,0.0438859624324448,0.4839099943637848,-0.53299665,0.1062812,-0.6892778545104981,2
2026-08-14,360ONE,17,1,0.04264150738912903,0.28377100825309753,0.35729408,0.10628120000000002,0.20101288264160155,2
2026-08-14,360ONE,18,1,0.0706080154496596,0.30614107847213745,-0.07623434,0.1062812,-0.23251554066772462,2
2026-08-14,360ONE,20,1,0.06201439908232796,0.30312657356262207,0.11885166,0.1062812,-0.0374295383178711,2
2026-08-14,360ONE,21,1,0.06316045796657621,0.2964586913585663,-0.1273334,0.1062812,-0.283614602633667,2
2026-08-14,360ONE,22,1,0.0711358864671093,0.27974453568458557,0.1019001,0.10628119999999998,-0.05438109929199217,2
2026-08-14,360ONE,47,-1,-0.04296814686620086,0.13130073249340057,-0.11866093,0.10628119999999998,-0.2749421268188476,2
2026-08-14,360ONE,56,-1,-0.04372601875174298,0.1831357181072235,0.70272684,0.1062812,0.5464456409729004,2
2026-08-14,360ONE,57,-1,-0.1641469854608021,0.1878112256526947,0.46649575,0.10628119999999998,0.3102145523345948,2
2026-08-14,360ONE,58,-1,-0.050945749415324225,0.22489118576049805,-0.1536727,0.1062812,-0.3099538951599121,2
2026-08-14,360ONE,67,-1,-0.07279792669130027,0.24206696450710297,-0.47683716,0.1062812,-0.633118358203125,2
2026-08-14,3MINDIA,18,1,0.043291373532856545,0.18491560220718384,-0.04131198,0.1062812,-0.19759317929382325,2
2026-08-14,3MINDIA,20,1,0.045968823295386395,0.17536945641040802,-0.09639263,0.1062812,-0.2526738315307617,2
2026-08-14,3MINDIA,49,1,0.048148637003520685,0.9513909220695496,-0.9433985,0.10628120000000002,-1.0996796756469727,2
2026-08-14,3MINDIA,50,1,0.04138585218016817,1.016068935394287,-1.785469,0.10628119999999995,-1.9417502551757813,2
2026-08-14,3MINDIA,51,1,0.04432188463731304,1.1016396284103394,-1.0944843,0.10628120000000002,-1.2507655292236328,2
2026-08-14,3MINDIA,52,1,0.048017735878993696,1.1169370412826538,-1.3019383,0.1062812,-1.45821949536438,2
2026-08-14,3MINDIA,53,1,0.050309900070003466,1.1265181303024292,-1.2063205,0.10628120000000002,-1.3626017242156983,2
2026-08-14,3MINDIA,54,1,0.055219554596385376,1.1374925374984741,-0.87682605,0.10628120000000002,-1.0331072478973389,2
2026-08-14,3MINDIA,63,1,0.04420814622084162,0.5272037386894226,-0.16887188,0.1062812,-0.3251530795776367,2
2026-08-14,3MINDIA,66,1,0.0460344132620527,0.3571428656578064,-1.7263174,0.1062812,-1.8825986057006836,2
2026-08-14,ABB,3,1,0.04547142935518402,0.6099147796630859,0.5984187,0.10628120000000002,0.4421375126159668,2
2026-08-14,ABB,18,1,0.06538074529444901,0.39319753646850586,-0.42144656,0.1062812,-0.5777277618133545,2
2026-08-14,ABB,20,1,0.06884225715496944,0.3690894544124603,-0.08457303,0.1062812,-0.24085423047180177,2
2026-08-14,ABB,21,1,0.0567490174162453,0.37755101919174194,-0.2012968,0.10628119999999998,-0.35757800633544917,2
2026-08-14,ABB,22,1,0.06468270062296338,0.39147233963012695,0.22155046,0.1062812,0.06526926463012694,2
2026-08-14,ABBOTINDIA,3,1,0.06335175264647873,0.5715069770812988,-0.25612712,0.1062812,-0.41240831906433106,2
2026-08-14,ABBOTINDIA,7,1,0.04215246171601484,0.4344247281551361,-0.23779273,0.1062812,-0.3940739303314209,2
2026-08-14,ABBOTINDIA,10,1,0.045691995702801885,0.365170419216156,-0.18342137,0.10628119999999998,-0.3397025733673095,2
2026-08-14,ABBOTINDIA,11,1,0.04254761481301943,0.35600781440734863,-0.29325485,0.10628119999999998,-0.44953605229492183,2
2026-08-14,ABBOTINDIA,18,1,0.060204975470375725,0.21139705181121826,-0.073474646,0.10628119999999998,-0.22975584561462398,2
